2020-11-19 15:40:02.148 [main] INFO  smarttrie.app.server.Server - No previews checkpoints to restore
2020-11-19 15:40:02.152 [main] INFO  smarttrie.app.server.Server - Replica state has been restored with last id CID(-1)
2020-11-19 15:40:02.239 [main] INFO  b.r.ServerViewController - Using view stored on disk
2020-11-19 15:40:02.790 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - ID = 0
2020-11-19 15:40:02.790 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - N = 1
2020-11-19 15:40:02.790 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - F = 1
2020-11-19 15:40:02.791 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Port = 11000
2020-11-19 15:40:02.791 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - requestTimeout = 2000
2020-11-19 15:40:02.791 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - maxBatch = 1024
2020-11-19 15:40:02.791 [main] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Binded replica to IP address 192.168.3.41
2020-11-19 15:40:02.792 [main] INFO  bftsmart.tom.ServiceReplica - In current view: ID:0; F:1; Processes:0(/192.168.3.41:11000),
2020-11-19 15:40:02.862 [Server CS] INFO  s.a.s.Server$InternalStateManager - Replica state is up to date
2020-11-19 15:40:02.863 [Delivery Thread] INFO  bftsmart.tom.core.DeliveryThread - Retrieving State
2020-11-19 15:40:02.863 [Delivery Thread] INFO  bftsmart.tom.core.DeliveryThread - Ready to process operations
2020-11-19 15:40:25.723 [nioEventLoopGroup-3-5] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.724 [nioEventLoopGroup-3-5] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.725 [nioEventLoopGroup-3-4] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.726 [nioEventLoopGroup-3-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.726 [nioEventLoopGroup-3-6] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.726 [nioEventLoopGroup-3-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.727 [nioEventLoopGroup-3-1] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.727 [nioEventLoopGroup-3-3] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.727 [nioEventLoopGroup-3-2] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.727 [nioEventLoopGroup-3-6] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.727 [nioEventLoopGroup-3-2] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.728 [nioEventLoopGroup-3-8] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.728 [nioEventLoopGroup-3-2] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.729 [nioEventLoopGroup-3-8] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.729 [nioEventLoopGroup-3-3] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.729 [nioEventLoopGroup-3-4] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.731 [nioEventLoopGroup-3-7] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
2020-11-19 15:40:25.731 [nioEventLoopGroup-3-7] INFO  b.c.c.n.NettyClientServerCommunicationSystemServerSide - Session Created, active clients=0
